trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,interaction_1,interaction_2,interaction_3,interaction_4,average_seconds_per_item,trustLevel_1,trustLevel_2,trustLevel_3,trustLevel_4,trustLevel_5,trustLevel_6,totalScanTimeInSeconds_0_1,grandTotal_0_1,lineItemVoids_0_1,scansWithoutRegistration_0_1,quantityModifications_0_1,scannedLineItemsPerSecond_0_1,valuePerSecond_0_1,lineItemVoidsPerPosition_0_1,average_seconds_per_item_01,Labels,Labels_0,Labels_1,Labels_2,Labels_3,Labels_4,Labels_5,interaction_5,interaction_6,interaction_7,interaction_8
1,300,64.64,7,6,1,0.06,0.21546666666666697,0.38888888888888895,0,1,0,0,0,4.64,1,0,0,0,0,0,0.16293056314926188,0.6466233116558281,0.6363636363636364,0.6000000000000001,0.2,0.008918541249965746,0.005689461748756339,0.03535353535353536,3.129667982960213e-05,3,0,0,0,1,0,0,0.3818181818181819,0.0017837082499931494,0.10535470031352474,0
2,803,46.35,9,5,2,0.0224159402241594,0.0577210460772105,0.5,0,0,0,1,0,17.32,0,1,0,0,0,0,0.43794423182066705,0.46363181590795405,0.8181818181818182,0.5,0.4,0.0032804688803812,0.001524010233885736,0.045454545454545456,0.000117379521530113,4,0,0,0,0,1,0,0.4090909090909091,0.0013121875521524802,0.20304487946542985,0
2,674,99.3,8,7,3,0.00890207715133531,0.14732937685459901,1.33333333333333,0,0,0,1,0,6.79,0,1,0,0,0,0,0.36741388737014763,0.9933966983491748,0.7272727272727273,0.7000000000000001,0.6000000000000001,0.0012532227964917883,0.0038902195510567713,0.12121212121212091,4.58927452598938e-05,4,0,0,0,0,1,0,0.5090909090909091,0.0007519336778950731,0.3649877426411402,0
2,1146,42.83,1,4,5,0.0226876090750436,0.0373734729493892,0.0384615384615385,0,0,0,1,0,26.76,0,1,0,0,0,0,0.6254784034991798,0.4284142071035518,0.09090909090909091,0.4,1.0,0.0033212225576311383,0.0009867095532550584,0.0034965034965035,0.00018146643207055644,1,0,1,0,0,0,0,0.03636363636363637,0.0033212225576311383,0.2679638342954966,0
2,405,71.52,2,0,0,0.0592592592592593,0.17659259259259302,0.0833333333333333,0,0,0,1,0,5.66,0,1,0,0,0,0,0.22033898305084745,0.7154577288644324,0.18181818181818182,0.0,0.0,0.00880742100568388,0.004662947858000081,0.007575757575757573,3.8221324824438186e-05,0,1,0,0,0,0,0,0.0,0.0,0.15764322839385797,0
4,911,69.28,10,10,0,0.0241492864983535,0.0760482985729967,0.45454545454545503,0,0,0,0,1,13.15,0,0,0,1,0,0,0.49699289229086935,0.693046523261631,0.9090909090909092,1.0,0.0,0.003540492193289458,0.002007962063335708,0.04132231404958682,8.906994346298917e-05,4,0,0,0,0,1,0,0.9090909090909092,0.0,0.3444391960879292,0
1,1659,75.72,2,2,5,0.00783604581072935,0.0456419529837251,0.153846153846154,0,0,1,0,0,21.91,1,0,0,0,0,0,0.9059595407326407,0.757478739369685,0.18181818181818182,0.2,1.0,0.0010933049514684269,0.0012050481198409373,0.013986013986014,0.00014854042400687522,2,0,0,1,0,0,0,0.03636363636363637,0.0010933049514684269,0.6862450908340995,0
5,1346,36.21,10,10,0,0.012630014858841002,0.0269019316493314,0.588235294117647,0,0,0,0,1,37.17,0,0,0,0,1,0,0.7348277747402951,0.3621810905452727,0.9090909090909092,1.0,0.0,0.0018124594172714047,0.000710196662384532,0.053475935828877,0.00025213854422373607,5,0,0,0,0,0,1,0.9090909090909092,0.0,0.26614072481839607,0
3,526,89.39,10,4,4,0.0342205323193916,0.16994296577946802,0.555555555555556,0,0,0,0,1,5.88,0,0,1,0,0,0,0.28649535265172227,0.894247123561781,0.9090909090909092,0.4,0.8,0.005051303242695808,0.004487356941570499,0.050505050505050546,3.971487570567733e-05,0,1,0,0,0,0,0,0.3636363636363637,0.0040410425941566465,0.2561976450226207,0
6,1204,13.7,1,0,1,0.0215946843853821,0.0113787375415282,0.0384615384615385,0,0,0,0,1,87.88,0,0,0,0,0,1,0.6571897211591032,0.13696848424212107,0.09090909090909091,0.0,0.2,0.003157270378660354,0.0003002891659332414,0.0034965034965035,0.0005964020223493596,1,0,1,0,0,0,0,0.0,0.0006314540757320708,0.09001427996666457,0
2,553,39.31,1,10,4,0.0307414104882459,0.0710849909584087,0.0588235294117647,0,0,0,1,0,14.07,0,1,0,0,0,0,0.30125751776927284,0.39319659829914966,0.09090909090909091,1.0,0.8,0.0045293920712153385,0.0018769003124947076,0.0053475935828877,9.53157016936256e-05,0,1,0,0,0,0,0,0.09090909090909091,0.003623513656972271,0.11845343119892371,0
1,1000,76.72,5,5,2,0.024,0.07672000000000001,0.208333333333333,1,1,0,0,0,13.03,1,0,0,0,0,0,0.5456533624931657,0.7674837418709356,0.4545454545454546,0.5,0.4,0.0035180973778666724,0.0020256990991798507,0.018939393939393912,8.825527934594963e-05,1,0,1,0,0,0,0,0.2272727272727273,0.0014072389511466691,0.4187800844107128,1
1,471,43.78,4,3,0,0.0488322717622081,0.0929511677282378,0.17391304347826098,0,1,0,0,0,10.76,1,0,0,0,0,0,0.2564242755604155,0.43791895947973997,0.36363636363636365,0.30000000000000004,0.0,0.007243244318658772,0.0024543014397650567,0.015810276679841907,7.284454979861843e-05,0,1,0,0,0,0,0,0.10909090909090911,0.0,0.11229305193876328,0
1,157,2.13,5,3,3,0.14012738853503198,0.0135668789808917,0.22727272727272702,0,1,0,0,0,73.71,1,0,0,0,0,0,0.0847457627118644,0.021210605302651328,0.4545454545454546,0.30000000000000004,0.6000000000000001,0.02093863748333561,0.0003580695153292426,0.020661157024793365,0.0005002037678622745,3,0,0,0,1,0,0,0.1363636363636364,0.012563182490001368,0.0017975089239535022,0
5,235,1.8,0,9,2,0.0936170212765957,0.0076595744680851095,0.0,0,0,0,0,1,130.56,0,0,0,0,1,0,0.12739201749589937,0.01790895447723862,0.0,0.9,0.4,0.013961508931949508,0.00020208045877272203,0.0,0.0008861508933097542,3,0,0,0,1,0,0,0.0,0.005584603572779803,0.002281457842097648,0
6,25,55.37,6,3,0,0.68,2.2148,0.3529411764705879,0,0,0,0,1,0.45,0,0,0,0,0,1,0.012575177692728265,0.5538769384692347,0.5454545454545454,0.30000000000000004,0.0,0.10192618571389425,0.05848411957155021,0.03208556149732618,2.8513244096383728e-06,3,0,0,0,1,0,0,0.16363636363636364,0.0,0.006965100921154946,0
1,551,81.87,2,0,2,0.0054446460980036296,0.148584392014519,0.666666666666667,0,0,1,0,0,6.73,1,0,0,0,0,0,0.30016402405686166,0.8190095047523764,0.18181818181818182,0.0,0.4,0.0007345655091259518,0.0039233596457201895,0.060606060606060635,4.548541320137404e-05,0,1,0,0,0,0,0,0.0,0.0002938262036503807,0.24583718868729068,0
3,1223,81.14,5,5,4,0.000817661488143908,0.0663450531479967,5.0,0,0,0,0,1,15.07,0,0,1,0,0,0,0.6675779114270092,0.8117058529264634,0.4545454545454546,0.5,0.8,4.0460767942238977e-05,0.0017517368939541818,0.4545454545454546,0.00010210456933562172,1,0,1,0,0,0,0,0.2272727272727273,3.236861435379118e-05,0.5418768979897275,0
5,809,44.01,5,8,0,0.0160692212608158,0.0544004944375773,0.384615384615385,0,0,0,0,1,18.38,0,0,0,0,1,0,0.4412247129579005,0.44022011005502754,0.4545454545454546,0.8,0.0,0.0023283827822277578,0.0014363273124465804,0.034965034965035,0.0001245757212306289,4,0,0,0,0,1,0,0.3636363636363637,0.0,0.1942359916973249,0
6,1053,35.03,1,5,1,0.0284900284900285,0.0332668566001899,0.0333333333333333,0,0,0,0,1,30.06,0,0,0,0,0,1,0.5746309458720612,0.35037518759379693,0.09090909090909091,0.5,0.2,0.004191657012436802,0.000878269704155958,0.0030303030303030273,0.00020386969528914364,1,0,1,0,0,0,0,0.045454545454545456,0.0008383314024873605,0.2013364254571244,0
6,1315,30.49,0,9,5,0.0152091254752852,0.0231863117870722,0.0,0,0,0,0,1,43.13,0,0,0,0,0,1,0.7178786221979223,0.3049524762381191,0.0,0.9,1.0,0.0021993578096058974,0.0006120815177225357,0.0,0.000292600195370033,5,0,0,0,0,0,1,0.0,0.0021993578096058974,0.2189188634776656,0
1,976,46.3,7,0,4,0.00307377049180328,0.0474385245901639,2.3333333333333304,0,0,1,0,0,21.08,1,0,0,0,0,0,0.5325314379442317,0.4631315657828915,0.6363636363636364,0.0,0.8,0.0003789049358200113,0.0012524886249506823,0.21212121212121185,0.00014290566386401845,4,0,0,0,0,1,0,0.0,0.00030312394865600903,0.24663211868372675,0
4,160,59.93,0,0,5,0.1125,0.3745625,0.0,0,0,0,0,1,2.67,0,0,0,1,0,0,0.08638600328048113,0.5994997498749376,0.0,0.0,1.0,0.016794188563443564,0.009890567158158923,0.0,1.7922610574869773e-05,3,0,0,0,1,0,0,0.0,0.016794188563443564,0.051788387359343976,0
1,1060,88.99,10,2,3,0.0273584905660377,0.0839528301886792,0.34482758620689696,1,1,0,0,0,11.91,1,0,0,0,0,0,0.5784581738655002,0.8902451225612807,0.9090909090909092,0.2,0.6000000000000001,0.004021912372223917,0.0022166901603177425,0.03134796238244518,8.065174758691396e-05,1,0,1,0,0,0,0,0.18181818181818185,0.0024131474233343507,0.5149695678894669,1
6,687,74.39,9,5,1,0.0436681222707424,0.108282387190684,0.3,0,0,0,0,1,9.24,0,0,0,0,0,1,0.3745215965008201,0.7441720860430217,0.8181818181818182,0.5,0.2,0.006468558222109064,0.0028591396285910014,0.02727272727272727,6.252547098278431e-05,4,0,0,0,0,1,0,0.4090909090909091,0.001293711644421813,0.27870851773617816,0
3,821,36.44,11,0,2,0.02557856272838,0.0443848964677223,0.523809523809524,0,0,0,0,1,22.53,0,0,1,0,0,0,0.4477856752323674,0.3644822411205603,1.0,0.0,0.4,0.003754901250455666,0.00117185412086147,0.04761904761904763,0.00015274952194491284,4,0,0,0,0,1,0,0.0,0.0015019605001822664,0.16320992645037666,0
5,227,21.34,0,0,0,0.039647577092511,0.0940088105726872,0.0,0,0,0,0,1,10.64,0,0,0,0,1,0,0.12301804264625477,0.21340670335167586,0.0,0.0,0.0,0.005865426872934697,0.002482229695219258,0.0,7.20298856815789e-05,3,0,0,0,1,0,0,0.0,0.0,0.026252874933913102,0
4,1065,48.8,3,2,2,0.0131455399061033,0.0458215962441315,0.214285714285714,0,0,0,0,1,21.82,0,0,0,1,0,0,0.5811919081465281,0.48814407203601806,0.2727272727272727,0.2,0.4,0.0018897945306714397,0.0012097918033004205,0.019480519480519456,0.00014792942591909558,1,0,1,0,0,0,0,0.05454545454545454,0.0007559178122685759,0.2837053846770296,0
1,900,12.28,2,2,1,0.01,0.0136444444444444,0.222222222222222,0,0,1,0,0,73.29,1,0,0,0,0,0,0.490978676872608,0.12276138069034517,0.18181818181818182,0.2,0.2,0.0014179247609392546,0.0003601177191174042,0.020202020202020183,0.0004973524434526362,4,0,0,0,0,1,0,0.03636363636363637,0.00028358495218785095,0.0602732202624002,0
3,433,32.5,7,2,0,0.0254041570438799,0.0750577367205543,0.6363636363636359,0,0,0,0,1,13.32,0,0,1,0,0,0,0.2356478950246036,0.32506253126563284,0.6363636363636364,0.2,0.0,0.003728738247396838,0.0019818051573410383,0.05785123966942145,9.02240509621285e-05,0,1,0,0,0,0,0,0.1272727272727273,0.0,0.07660030124411576,0
5,767,58.42,11,9,5,0.0352020860495437,0.0761668839634941,0.407407407407407,0,0,0,0,1,13.13,0,0,0,0,1,0,0.41826134499726625,0.5843921960980492,1.0,0.9,1.0,0.005198548404560695,0.002011093444686538,0.037037037037037,8.893416611014925e-05,4,0,0,0,0,1,0,0.9,0.005198548404560695,0.2444286659458762,0
2,1672,25.19,6,4,1,0.0119617224880383,0.0150657894736842,0.3,0,0,0,1,0,66.38,0,1,0,0,0,0,0.9130672498633132,0.2519259629814908,0.5454545454545454,0.4,0.2,0.0017122073217527376,0.00039764994209181783,0.02727272727272727,0.00045044136804644287,2,0,0,1,0,0,0,0.21818181818181817,0.00034244146435054757,0.23002534618867665,0
6,1331,23.66,2,4,3,0.0067618332081142,0.0177761081893313,0.222222222222222,0,0,0,0,1,56.26,0,0,0,0,0,1,0.7266265718972115,0.23661830915457732,0.18181818181818182,0.4,0.6000000000000001,0.0009321598162705218,0.0004692189730271143,0.020202020202020183,0.0003817380275094421,5,0,0,0,0,0,1,0.07272727272727274,0.0005592958897623131,0.1719331508291051,0
5,1066,54.11,11,10,5,0.0225140712945591,0.0507598499061914,0.4583333333333329,0,0,0,0,1,19.7,0,0,0,0,1,0,0.5817386550027337,0.541270635317659,1.0,1.0,1.0,0.0032951897508757162,0.0013401919761900228,0.04166666666666663,0.0001335370265180638,1,0,1,0,0,0,0,1.0,0.0032951897508757162,0.31487805138217007,0
4,810,93.76,2,4,2,0.0308641975308642,0.115753086419753,0.08,0,0,0,0,1,8.64,0,0,0,1,0,0,0.4417714598141061,0.9379689844922464,0.18181818181818182,0.4,0.4,0.004547811641545371,0.0030564118907595783,0.007272727272727273,5.845215039758664e-05,4,0,0,0,0,1,0,0.07272727272727274,0.0018191246566181486,0.41436792753949436,0
6,1230,27.16,10,7,3,0.0032520325203252,0.0220813008130081,2.5,0,0,0,0,1,45.29,0,0,0,0,0,1,0.6714051394204482,0.2716358179089545,0.9090909090909092,0.7000000000000001,0.6000000000000001,0.00040564643802998784,0.0005829024532346333,0.2272727272727273,0.0003072641494767446,1,0,1,0,0,0,0,0.6363636363636365,0.00024338786281799275,0.1823776841947491,0
6,288,99.96,5,3,0,0.09375,0.34708333333333297,0.185185185185185,0,0,0,0,1,2.88,0,0,0,0,0,1,0.15636960087479496,1.0,0.4545454545454546,0.30000000000000004,0.0,0.01398145738005863,0.009164948684623305,0.01683501683501682,1.934827277968896e-05,3,0,0,0,1,0,0,0.1363636363636364,0.0,0.15636960087479496,0
5,422,89.57,11,10,5,0.028436018957346,0.21225118483412303,0.916666666666667,0,0,0,0,1,4.71,0,0,0,0,1,0,0.22963367960634223,0.8960480240120061,1.0,1.0,1.0,0.004183554916608742,0.005604553314402604,0.08333333333333336,3.177190056454186e-05,0,1,0,0,0,0,0,1.0,0.004183554916608742,0.20576280485786907,0
2,1455,27.06,7,1,1,0.0178694158075601,0.0185979381443299,0.269230769230769,0,0,0,1,0,53.77,0,1,0,0,0,0,0.794423182066703,0.2706353176588294,0.6363636363636364,0.1,0.2,0.002598434160243075,0.0004909203224415891,0.024475524475524455,0.0003648337470808718,5,0,0,0,0,0,1,0.06363636363636364,0.000519686832048615,0.21499897023416026,0
2,1796,83.98,8,9,4,0.00779510022271715,0.0467594654788419,0.5714285714285711,0,0,0,1,0,21.39,0,1,0,0,0,0,0.9808638600328047,0.8401200600300153,0.7272727272727273,0.9,0.8,0.001087162608416483,0.0012345573011308944,0.05194805194805192,0.00014501021283303724,2,0,0,1,0,0,0,0.6545454545454545,0.0008697300867331865,0.8240434049720323,0
2,1332,57.85,6,5,1,0.000750750750750751,0.0434309309309309,6.0,0,0,0,1,0,23.03,0,1,0,0,0,0,0.7271733187534171,0.5786893446723363,0.5454545454545454,0.5,0.2,3.0423332338558288e-05,0.0011466635819703532,0.5454545454545454,0.0001561439557659109,5,0,0,0,0,0,1,0.2727272727272727,6.0846664677116576e-06,0.42080745129262287,0
6,355,1.22,0,6,2,0.028169014084507005,0.00343661971830986,0.0,0,0,0,0,1,290.98,0,0,0,0,0,1,0.1930016402405686,0.012106053026513257,0.0,0.6000000000000001,0.4,0.00414350089357141,9.056856263291219e-05,0.0,0.001975221040438773,0,1,0,0,0,0,0,0.0,0.001657400357428564,0.002336488090956358,0
5,710,52.73,1,10,0,0.0140845070422535,0.0742676056338028,0.1,0,0,0,0,1,13.46,0,0,0,0,1,0,0.3870967741935484,0.5274637318659331,0.09090909090909091,1.0,0.0,0.0020306511783526834,0.0019609408523926235,0.009090909090909092,9.117449243200796e-05,4,0,0,0,0,1,0,0.09090909090909091,0.0,0.20417950910939345,0
4,1076,92.56,5,5,4,0.00650557620817844,0.0860223048327138,0.7142857142857142,0,0,0,0,1,11.62,0,0,0,1,0,0,0.5872061235647894,0.9259629814907456,0.4545454545454546,0.5,0.8,0.0008937181066875892,0.0022713369787762724,0.06493506493506493,7.868297597073509e-05,1,0,1,0,0,0,0,0.2272727272727273,0.0007149744853500714,0.5437311329256755,0
3,1267,64.93,2,5,5,0.0118389897395422,0.0512470402525651,0.133333333333333,0,0,0,0,1,19.51,0,0,1,0,0,0,0.6916347731000546,0.6495247623811908,0.18181818181818182,0.5,1.0,0.0016937958962104697,0.001353056788276402,0.012121212121212092,0.00013224714166608454,1,0,1,0,0,0,0,0.09090909090909091,0.0016937958962104697,0.4492339116523818,0
2,755,7.48,4,10,5,0.0132450331125828,0.00990728476821192,0.4,0,0,0,1,0,100.94,0,1,0,0,0,0,0.41170038272279935,0.07473736868434218,0.36363636363636365,1.0,1.0,0.0019047197383727649,0.0002614337913068822,0.03636363636363637,0.000685064633753829,4,0,0,0,0,1,0,0.36363636363636365,0.0019047197383727649,0.030769403291038635,0
5,418,24.08,9,5,2,0.0550239234449761,0.0576076555023924,0.39130434782608703,0,0,0,0,1,17.36,0,0,0,0,1,0,0.22744669218151994,0.24082041020510256,0.8181818181818182,0.5,0.4,0.008172068412780339,0.001521016027518021,0.03557312252964428,0.00011765107623579284,0,1,0,0,0,0,0,0.4090909090909091,0.0032688273651121356,0.054773805710947324,0
3,133,58.74,3,6,4,0.0977443609022556,0.44165413533834597,0.23076923076923103,0,0,0,0,1,2.26,0,0,1,0,0,0,0.07162383816293055,0.5875937968984494,0.2727272727272727,0.6000000000000001,0.8,0.014580660764990252,0.011662197666891654,0.020979020979021004,1.5139174841651357e-05,3,0,0,0,1,0,0,0.16363636363636364,0.011664528611992202,0.04208572301459642,0
6,472,83.98,5,4,0,0.0338983050847458,0.177923728813559,0.3125,0,0,0,0,1,5.62,0,0,0,0,0,1,0.2569710224166211,0.8401200600300153,0.4545454545454546,0.4,0.0,0.005002965184507854,0.0046980980153699175,0.02840909090909091,3.794977011875834e-05,0,1,0,0,0,0,0,0.18181818181818185,0.0,0.21588651077862614,0
1,768,4.39,2,7,1,0.0390625,0.00571614583333333,0.0666666666666667,1,1,0,0,0,174.94,1,0,0,0,0,0,0.41880809185347184,0.043821910955477744,0.18181818181818182,0.7000000000000001,0.2,0.005777658095185902,0.00015076202774167517,0.006060606060606063,0.0011874408392615423,4,0,0,0,0,1,0,0.1272727272727273,0.0011555316190371805,0.018352970908636388,0
1,389,59.25,5,7,1,0.07712082262210801,0.152313624678663,0.166666666666667,1,1,0,0,0,6.57,1,0,0,0,0,0,0.2115910333515582,0.5926963481740872,0.4545454545454546,0.7000000000000001,0.2,0.011486875739267368,0.004021834251811421,0.015151515151515181,4.439919437865466e-05,0,1,0,0,0,0,0,0.31818181818181823,0.0022973751478534738,0.12540923277385005,0
3,467,41.03,4,10,2,0.0256959314775161,0.0878586723768737,0.33333333333333304,0,0,0,0,1,11.38,0,0,1,0,0,0,0.2542372881355932,0.4104052026013007,0.36363636363636365,1.0,0.4,0.003772508009956999,0.00231982834062896,0.030303030303030276,7.705364773665603e-05,0,1,0,0,0,0,0,0.36363636363636365,0.0015090032039827997,0.10434030574609339,0
6,1261,96.33,6,9,5,0.0166534496431404,0.0763917525773196,0.28571428571428603,0,0,0,0,1,13.09,0,0,0,0,0,1,0.6883542919628212,0.9636818409204604,0.5454545454545454,0.9,1.0,0.0024160242429841806,0.0020170313547508943,0.025974025974026003,8.86626114044694e-05,1,0,1,0,0,0,0,0.4909090909090909,0.0024160242429841806,0.6633545312842316,0
2,462,37.29,0,1,1,0.0346320346320346,0.0807142857142857,0.0,0,0,0,1,0,12.39,0,1,0,0,0,0,0.25150355385456535,0.37298649324662336,0.0,0.1,0.2,0.00511303366332546,0.0021311727308231583,0.0,8.391040405507212e-05,0,1,0,0,0,0,0,0.0,0.0010226067326650921,0.09380742859127762,0
3,992,93.94,9,6,3,0.0110887096774194,0.0946975806451613,0.818181818181818,0,0,0,0,1,10.56,0,0,1,0,0,0,0.541279387643521,0.9397698849424714,0.8181818181818182,0.6000000000000001,0.6000000000000001,0.001581244636103548,0.0025004174479509272,0.07438016528925619,7.14867762702192e-05,1,0,1,0,0,0,0,0.490909090909091,0.0009487467816621289,0.5086780678474832,0
2,1502,40.29,3,10,0,0.0193075898801598,0.0268242343541944,0.103448275862069,1,0,0,1,0,37.28,0,1,0,0,0,0,0.8201202843083651,0.4030015007503752,0.2727272727272727,1.0,0.0,0.0028141780035037087,0.0007081449774342912,0.009404388714733546,0.00025288531966435564,5,0,0,0,0,0,1,0.2727272727272727,0.0,0.33050970537209556,0
3,932,27.18,9,5,4,0.00429184549356223,0.0291630901287554,2.25,0,0,0,0,1,34.29,0,0,1,0,0,0,0.5084745762711864,0.27183591795897954,0.8181818181818182,0.5,0.8,0.0005616312046812944,0.0007699051093023208,0.20454545454545456,0.00023258660541478727,4,0,0,0,0,1,0,0.4090909090909091,0.0004493049637450356,0.13822165319948113,0
3,800,90.58,6,1,2,0.03375,0.113225,0.222222222222222,0,0,0,0,1,8.83,0,0,1,0,0,0,0.43630399125205027,0.9061530765382693,0.5454545454545454,0.1,0.4,0.004980717593226838,0.0029896549096939005,0.020202020202020183,5.97420352495659e-05,4,0,0,0,0,1,0,0.05454545454545454,0.0019922870372907353,0.3953582039789715,0
1,548,40.69,7,3,1,0.0346715328467153,0.0742518248175182,0.368421052631579,0,1,0,0,0,13.47,1,0,0,0,0,0,0.29852378348824493,0.40700350175087546,0.6363636363636364,0.30000000000000004,0.2,0.005118958882531884,0.001960524142091235,0.03349282296650718,9.124238110842793e-05,0,1,0,0,0,0,0,0.19090909090909094,0.0010237917765063768,0.12150022523563586,0
3,195,11.23,9,1,2,0.041025641025641,0.0575897435897436,1.125,0,0,0,0,1,17.36,0,0,1,0,0,0,0.10552214324767631,0.11225612806403203,0.8181818181818182,0.1,0.4,0.006072153454130047,0.0015205430432069615,0.10227272727272728,0.00011765107623579284,3,0,0,0,1,0,0,0.08181818181818183,0.002428861381652019,0.011845507226002285,0
3,455,33.13,5,3,0,0.0527472527472527,0.0728131868131868,0.208333333333333,0,0,0,0,1,13.73,0,0,1,0,0,0,0.24767632586112628,0.33136568284142076,0.4545454545454546,0.30000000000000004,0.0,0.007830539737271786,0.0019225352785519501,0.018939393939393912,9.300748669534692e-05,0,1,0,0,0,0,0,0.1363636363636364,0.0,0.08207143484262636,0
3,174,56.09,3,7,3,0.11494252873563199,0.32235632183908003,0.15,0,0,0,0,1,3.1,0,0,1,0,0,0,0.0940404592673592,0.5610805402701352,0.2727272727272727,0.7000000000000001,0.6000000000000001,0.01716059798963161,0.00851200398097907,0.013636363636363636,2.0841823660928107e-05,3,0,0,0,1,0,0,0.19090909090909092,0.010296358793778966,0.05276427169298154,0
5,141,84.35,10,6,4,0.198581560283688,0.59822695035461,0.3571428571428571,0,0,0,0,1,1.67,0,0,0,0,1,0,0.07599781301257517,0.8438219109554779,0.9090909090909092,0.6000000000000001,0.8,0.029707483972742726,0.015796679924211725,0.032467532467532464,1.1133742932873644e-05,3,0,0,0,1,0,0,0.5454545454545456,0.023765987178194184,0.06412861980470827,0
3,620,88.95,1,8,5,0.0290322580645161,0.143467741935484,0.0555555555555556,0,0,0,0,1,6.97,0,0,1,0,0,0,0.3378895571350465,0.8898449224612308,0.09090909090909091,0.8,1.0,0.004272998134181592,0.0037882487136820316,0.005050505050505054,4.711474143545311e-05,0,1,0,0,0,0,0,0.07272727272727274,0.004272998134181592,0.30066930676929504,0
6,1482,81.55,3,3,4,0.0134952766531714,0.0550269905533063,0.15,0,0,0,0,1,18.17,0,0,0,0,0,1,0.8091853471842536,0.8158079039519761,0.2727272727272727,0.30000000000000004,0.8,0.0019422593549089893,0.0014528706509213498,0.013636363636363636,0.00012315005902580972,5,0,0,0,0,0,1,0.08181818181818182,0.0015538074839271917,0.660139801995038,0
2,929,65.61,4,2,0,0.031216361679225,0.0706243272335845,0.137931034482759,0,0,0,1,0,14.16,0,1,0,0,0,0,0.5068343357025696,0.6563281640820412,0.36363636363636365,0.2,0.0,0.00460064060590615,0.0018647359658507591,0.012539184952978092,9.592669978140526e-05,4,0,0,0,0,1,0,0.07272727272727274,0.0,0.3326496490454085,0
5,1698,33.71,9,5,1,0.0088339222614841,0.0198527679623086,0.6,0,0,0,0,1,50.37,0,0,0,0,1,0,0.9272826681246582,0.33716858429214613,0.8181818181818182,0.5,0.2,0.001242998722679273,0.0005240555229414345,0.05454545454545454,0.0003417515970980849,2,0,0,1,0,0,0,0.4090909090909091,0.0002485997445358546,0.31265058445023497,0
5,1499,54.9,10,2,0,0.00333555703802535,0.0366244162775183,2.0,0,0,0,0,1,27.3,0,0,0,0,1,0,0.8184800437397484,0.549174587293647,0.9090909090909092,0.2,0.0,0.00041817614552398243,0.0009669298646848825,0.18181818181818182,0.00018513242059723436,5,0,0,0,0,0,1,0.18181818181818185,0.0,0.4494884402288624,0
4,1375,67.81,11,7,3,0.00727272727272727,0.0493163636363636,1.1,0,0,0,0,1,20.28,0,0,0,1,0,0,0.7506834335702569,0.6783391695847926,1.0,0.7000000000000001,0.6000000000000001,0.001008800225174173,0.0013020750887171352,0.1,0.00013747456975042154,5,0,0,0,0,0,1,0.7000000000000001,0.0006052801351045039,0.5092179769491089,0
5,847,55.76,11,0,3,0.0200708382526564,0.0658323494687131,0.647058823529412,0,0,0,0,1,15.19,0,0,0,0,1,0,0.46200109349371243,0.5577788894447224,1.0,0.0,0.6000000000000001,0.0029286746700631213,0.0017381983734578836,0.05882352941176473,0.00010291923345266125,4,0,0,0,0,1,0,0.0,0.001757204802037873,0.2576944568511703,0
5,1702,63.57,3,0,3,0.00587544065804935,0.0373501762632197,0.3,0,0,0,0,1,26.77,0,0,0,0,1,0,0.9294696555494805,0.6359179589794899,0.2727272727272727,0.0,0.6000000000000001,0.0007991900047351887,0.000986094377909248,0.02727272727272727,0.0001815343207469764,2,0,0,1,0,0,0,0.0,0.00047951400284111325,0.5910664462903951,0
2,504,6.14,6,6,2,0.0555555555555556,0.0121825396825397,0.214285714285714,0,0,0,1,0,82.08,0,1,0,0,0,0,0.27446692181519955,0.06133066533266634,0.5454545454545454,0.6000000000000001,0.4,0.00825181978427451,0.0003215144705307395,0.019480519480519456,0.0005570265900257821,0,1,0,0,0,0,0,0.32727272727272727,0.0033007279137098043,0.016833238926735102,0
6,121,75.89,0,1,2,0.0991735537190083,0.6271900826446279,0.0,0,0,0,0,1,1.59,0,0,0,0,0,1,0.06506287588846363,0.7591795897948976,0.0,0.1,0.4,0.01479505730913692,0.016561484188330335,0.0,1.0590633521513956e-05,3,0,0,0,1,0,0,0.0,0.005918022923654768,0.049394407427880156,0
4,83,35.33,10,8,4,0.168674698795181,0.42566265060241,0.7142857142857142,0,0,0,0,1,2.35,0,0,0,1,0,0,0.04428649535265172,0.35337668834417213,0.9090909090909092,0.8,0.8,0.025221086004428187,0.011239924426788866,0.06493506493506493,1.5750172929431012e-05,3,0,0,0,1,0,0,0.7272727272727274,0.020176868803542553,0.015649815066089635,0
4,1480,83.67,9,7,1,0.008783783783783779,0.0565337837837838,0.6923076923076921,0,0,0,0,1,17.69,0,0,0,1,0,0,0.8080918534718424,0.8370185092546275,0.8181818181818182,0.7000000000000001,0.2,0.0012354773328277988,0.0014926592302875192,0.06293706293706292,0.00011989140255765158,5,0,0,0,0,0,1,0.5727272727272729,0.00024709546656555975,0.6763878385338105,0
